CRAT	CRAT
PPP2R4	PPP2R4
IER5L	IER5L
LINC01503	LINC01503
RP11-492E3.2	RP11-492E3.2
NTMT1	NTMT1
ASB6	ASB6
TOR1B	TOR1B
TOR1A	TOR1A
C9orf78	C9orf78
USP20	USP20
FNBP1	FNBP1
GPR107	GPR107
NCS1	NCS1
HMCN2	HMCN2
ASS1	ASS1
FUBP3	FUBP3
EXOSC2	EXOSC2
ABL1	ABL1
LAMC3	LAMC3
AIF1L	AIF1L
NUP214	NUP214
RP11-544A12.8	RP11-544A12.8
FAM78A	FAM78A
PRRC2B	PRRC2B
POMT1	POMT1
UCK1	UCK1
RAPGEF1	RAPGEF1
MED27	MED27
NTNG2	NTNG2
SETX	SETX
TTF1	TTF1
DDX31	DDX31
GTF3C4	GTF3C4
AK8	AK8
C9orf9	C9orf9
TSC1	TSC1
GTF3C5	GTF3C5
RALGDS	RALGDS
GBGT1	GBGT1
ABO	ABO
SURF6	SURF6
MED22	MED22
RPL7A	RPL7A
SURF1	SURF1
SURF2	SURF2
SURF4	SURF4
REXO4	REXO4
ADAMTS13	ADAMTS13
CACFD1	CACFD1
SLC2A6	SLC2A6
ADAMTSL2	ADAMTSL2
DBH	DBH
DBH-AS1	DBH-AS1
SARDH	SARDH
VAV2	VAV2
LINC00094	LINC00094
BRD3	BRD3
WDR5	WDR5
RXRA	RXRA
COL5A1	COL5A1
FCN2	FCN2
FCN1	FCN1
OLFM1	OLFM1
PPP1R26	PPP1R26
C9orf116	C9orf116
MRPS2	MRPS2
LINC01502	LINC01502
CAMSAP1	CAMSAP1
UBAC1	UBAC1
NACC2	NACC2
C9orf69	C9orf69
QSOX2	QSOX2
GPSM1	GPSM1
DNLZ	DNLZ
CARD9	CARD9
SNAPC4	SNAPC4
SDCCAG3	SDCCAG3
PMPCA	PMPCA
INPP5E	INPP5E
SEC16A	SEC16A
NOTCH1	NOTCH1
RP11-251M1.1	RP11-251M1.1
EGFL7	EGFL7
AGPAT2	AGPAT2
FAM69B	FAM69B
SNHG7	SNHG7
LCN6	LCN6
TMEM141	TMEM141
CCDC183	CCDC183
RABL6	RABL6
PHPT1	PHPT1
MAMDC4	MAMDC4
EDF1	EDF1
TRAF2	TRAF2
FBXW5	FBXW5
C8G	C8G
PTGDS	PTGDS
C9orf142	C9orf142
CLIC3	CLIC3
ABCA2	ABCA2
C9orf139	C9orf139
FUT7	FUT7
NPDC1	NPDC1
ENTPD2	ENTPD2
UAP1L1	UAP1L1
MAN1B1-AS1	MAN1B1-AS1
MAN1B1	MAN1B1
DPP7	DPP7
LRRC26	LRRC26
ANAPC2	ANAPC2
SSNA1	SSNA1
TPRN	TPRN
TMEM203	TMEM203
NDOR1	NDOR1
RNF208	RNF208
TUBB4B	TUBB4B
NELFB	NELFB
TOR4A	TOR4A
NRARP	NRARP
EXD3	EXD3
NOXA1	NOXA1
NSMF	NSMF
PNPLA7	PNPLA7
MRPL41	MRPL41
DPH7	DPH7
ZMYND19	ZMYND19
ARRDC1	ARRDC1
ARRDC1-AS1	ARRDC1-AS1
EHMT1	EHMT1
LINC01001	LINC01001
BET1L	BET1L
RIC8A	RIC8A
SIRT3	SIRT3
PSMD13	PSMD13
RP11-326C3.2	RP11-326C3.2
ATHL1	ATHL1
IFITM2	IFITM2
IFITM1	IFITM1
RP11-326C3.11	RP11-326C3.11
IFITM3	IFITM3
RP11-326C3.12	RP11-326C3.12
RP11-326C3.15	RP11-326C3.15
SIGIRR	SIGIRR
ANO9	ANO9
PTDSS2	PTDSS2
RP13-317D12.3	RP13-317D12.3
RNH1	RNH1
HRAS	HRAS
RASSF7	RASSF7
MIR210HG	MIR210HG
PHRF1	PHRF1
IRF7	IRF7
DEAF1	DEAF1
EPS8L2	EPS8L2
TMEM80	TMEM80
TALDO1	TALDO1
PDDC1	PDDC1
AP006621.5	AP006621.5
SLC25A22	SLC25A22
PIDD1	PIDD1
RPLP2	RPLP2
PNPLA2	PNPLA2
CRACR2B	CRACR2B
CD151	CD151
POLR2L	POLR2L
TSPAN4	TSPAN4
RP11-1391J7.1	RP11-1391J7.1
CHID1	CHID1
AP2A2	AP2A2
MUC6	MUC6
TOLLIP	TOLLIP
TOLLIP-AS1	TOLLIP-AS1
BRSK2	BRSK2
MOB2	MOB2
DUSP8	DUSP8
FAM99A	FAM99A
IFITM10	IFITM10
CTSD	CTSD
TNNI2	TNNI2
LSP1	LSP1
MRPL23	MRPL23
IGF2	IGF2
ASCL2	ASCL2
C11orf21	C11orf21
TSPAN32	TSPAN32
CD81	CD81
TSSC4	TSSC4
KCNQ1	KCNQ1
KCNQ1OT1	KCNQ1OT1
CDKN1C	CDKN1C
SLC22A18AS	SLC22A18AS
SLC22A18	SLC22A18
PHLDA2	PHLDA2
NAP1L4	NAP1L4
CARS	CARS
OSBPL5	OSBPL5
ZNF195	ZNF195
CHRNA10	CHRNA10
NUP98	NUP98
PGAP2	PGAP2
RHOG	RHOG
STIM1	STIM1
RRM1	RRM1
TRIM21	TRIM21
TRIM68	TRIM68
OR51E1	OR51E1
HBB	HBB
TRIM5	TRIM5
TRIM22	TRIM22
FAM160A2	FAM160A2
PRKCDBP	PRKCDBP
SMPD1	SMPD1
APBB1	APBB1
HPX	HPX
TRIM3	TRIM3
ARFIP2	ARFIP2
TIMM10B	TIMM10B
DNHD1	DNHD1
RRP8	RRP8
ILK	ILK
TAF10	TAF10
TPP1	TPP1
DCHS1	DCHS1
MRPL17	MRPL17
ZNF214	ZNF214
OLFML1	OLFML1
PPFIBP2	PPFIBP2
CYB5R2	CYB5R2
EIF3F	EIF3F
RIC3	RIC3
TRIM66	TRIM66
RPL27A	RPL27A
ST5	ST5
AKIP1	AKIP1
TMEM9B	TMEM9B
TMEM9B-AS1	TMEM9B-AS1
SCUBE2	SCUBE2
DENND5A	DENND5A
TMEM41B	TMEM41B
IPO7	IPO7
CTD-2371O3.2	CTD-2371O3.2
CTD-2371O3.3	CTD-2371O3.3
ZNF143	ZNF143
WEE1	WEE1
SWAP70	SWAP70
RP11-540A21.2	RP11-540A21.2
SBF2	SBF2
ADM	ADM
AMPD3	AMPD3
MTRNR2L8	MTRNR2L8
RNF141	RNF141
LYVE1	LYVE1
MRVI1	MRVI1
CTR9	CTR9
EIF4G2	EIF4G2
ZBED5	ZBED5
ZBED5-AS1	ZBED5-AS1
GALNT18	GALNT18
CSNK2A3	CSNK2A3
RP11-483L5.1	RP11-483L5.1
USP47	USP47
DKK3	DKK3
MICAL2	MICAL2
PARVA	PARVA
TEAD1	TEAD1
ARNTL	ARNTL
BTBD10	BTBD10
FAR1	FAR1
SPON1	SPON1
RRAS2	RRAS2
COPB1	COPB1
PSMA1	PSMA1
PDE3B	PDE3B
CYP2R1	CYP2R1
SOX6	SOX6
C11orf58	C11orf58
PLEKHA7	PLEKHA7
RPS13	RPS13
PIK3C2A	PIK3C2A
NUCB2	NUCB2
RP1-239B22.5	RP1-239B22.5
USH1C	USH1C
SERGEF	SERGEF
SAAL1	SAAL1
SAA4	SAA4
SAA2	SAA2
SAA1	SAA1
HPS5	HPS5
GTF2H1	GTF2H1
LDHA	LDHA
TSG101	TSG101
UEVLD	UEVLD
SPTY2D1	SPTY2D1
TMEM86A	TMEM86A
IGSF22	IGSF22
ZDHHC13	ZDHHC13
NAV2	NAV2
HTATIP2	HTATIP2
PRMT3	PRMT3
FANCF	FANCF
SVIP	SVIP
FIBIN	FIBIN
CCDC34	CCDC34
LGR4	LGR4
LIN7C	LIN7C
BDNF-AS	BDNF-AS
METTL15	METTL15
ARL14EP	ARL14EP
MPPED2	MPPED2
DNAJC24	DNAJC24
IMMP1L	IMMP1L
ELP4	ELP4
RCN1	RCN1
WT1	WT1
WT1-AS	WT1-AS
EIF3M	EIF3M
PRRG4	PRRG4
QSER1	QSER1
TCP11L1	TCP11L1
LINC00294	LINC00294
CSTF3	CSTF3
HIPK3	HIPK3
RP4-541C22.5	RP4-541C22.5
CD59	CD59
FBXO3	FBXO3
LMO2	LMO2
CAPRIN1	CAPRIN1
NAT10	NAT10
ABTB2	ABTB2
CAT	CAT
EHF	EHF
APIP	APIP
PDHX	PDHX
CD44	CD44
PAMR1	PAMR1
FJX1	FJX1
TRIM44	TRIM44
LDLRAD3	LDLRAD3
COMMD9	COMMD9
PRR5L	PRR5L
TRAF6	TRAF6
RAG1	RAG1
C11orf74	C11orf74
LRRC4C	LRRC4C
API5	API5
TTC17	TTC17
HSD17B12	HSD17B12
ALKBH3	ALKBH3
C11orf96	C11orf96
ACCS	ACCS
EXT2	EXT2
CD82	CD82
TSPAN18	TSPAN18
TP53I11	TP53I11
PRDM11	PRDM11
CHST1	CHST1
DKFZp779M0652	DKFZp779M0652
SLC35C1	SLC35C1
CRY2	CRY2
MAPK8IP1	MAPK8IP1
PEX16	PEX16
PHF21A	PHF21A
CREB3L1	CREB3L1
DGKZ	DGKZ
MDK	MDK
AMBRA1	AMBRA1
HARBI1	HARBI1
ATG13	ATG13
ARHGAP1	ARHGAP1
ZNF408	ZNF408
F2	F2
CKAP5	CKAP5
C11orf49	C11orf49
ARFGAP2	ARFGAP2
PACSIN3	PACSIN3
DDB2	DDB2
ACP2	ACP2
NR1H3	NR1H3
MADD	MADD
SPI1	SPI1
SLC39A13	SLC39A13
PSMC3	PSMC3
CELF1	CELF1
NDUFS3	NDUFS3
PTPMT1	PTPMT1
KBTBD4	KBTBD4
C1QTNF4	C1QTNF4
MTCH2	MTCH2
FNBP4	FNBP4
NUP160	NUP160
PTPRJ	PTPRJ
APLNR	APLNR
TNKS1BP1	TNKS1BP1
SSRP1	SSRP1
SLC43A3	SLC43A3
RTN4RL2	RTN4RL2
SLC43A1	SLC43A1
TIMM10	TIMM10
UBE2L6	UBE2L6
SERPING1	SERPING1
CLP1	CLP1
ZDHHC5	ZDHHC5
MED19	MED19
TMX2	TMX2
C11orf31	C11orf31
CTNND1	CTNND1
LPXN	LPXN
ZFP91	ZFP91
AP001258.4	AP001258.4
FAM111A	FAM111A
DTX4	DTX4
MPEG1	MPEG1
OSBP	OSBP
PATL1	PATL1
STX3	STX3
MRPL16	MRPL16
MS4A2	MS4A2
MS4A6A	MS4A6A
MS4A4A	MS4A4A
MS4A7	MS4A7
MS4A14	MS4A14
MS4A1	MS4A1
CCDC86	CCDC86
PRPF19	PRPF19
TMEM109	TMEM109
TMEM132A	TMEM132A
SLC15A3	SLC15A3
CD6	CD6
CD5	CD5
VPS37C	VPS37C
DDB1	DDB1
TKFC	TKFC
CYB561A3	CYB561A3
TMEM138	TMEM138
TMEM216	TMEM216
CPSF7	CPSF7
RP11-286N22.8	RP11-286N22.8
SDHAF2	SDHAF2
SYT7	SYT7
MYRF	MYRF
TMEM258	TMEM258
FEN1	FEN1
FADS2	FADS2
FADS1	FADS1
FADS3	FADS3
RAB3IL1	RAB3IL1
BEST1	BEST1
FTH1	FTH1
INCENP	INCENP
ASRGL1	ASRGL1
AHNAK	AHNAK
EEF1G	EEF1G
TUT1	TUT1
MTA2	MTA2
EML3	EML3
ROM1	ROM1
B3GAT3	B3GAT3
GANAB	GANAB
INTS5	INTS5
C11orf98	C11orf98
METTL12	METTL12
UQCC3	UQCC3
UBXN1	UBXN1
LRRN4CL	LRRN4CL
BSCL2	BSCL2
HNRNPUL2	HNRNPUL2
TTC9C	TTC9C
ZBTB3	ZBTB3
POLR2G	POLR2G
TAF6L	TAF6L
TMEM223	TMEM223
TMEM179B	TMEM179B
NXF1	NXF1
STX5	STX5
RP11-727F15.9	RP11-727F15.9
WDR74	WDR74
SLC3A2	SLC3A2
RARRES3	RARRES3
PLA2G16	PLA2G16
ATL3	ATL3
RTN3	RTN3
C11orf95	C11orf95
C11orf84	C11orf84
MARK2	MARK2
COX8A	COX8A
OTUB1	OTUB1
MACROD1	MACROD1
STIP1	STIP1
FERMT3	FERMT3
TRPT1	TRPT1
NUDT22	NUDT22
DNAJC4	DNAJC4
VEGFB	VEGFB
FKBP2	FKBP2
PPP1R14B	PPP1R14B
PLCB3	PLCB3
BAD	BAD
GPR137	GPR137
ESRRA	ESRRA
TRMT112	TRMT112
PRDX5	PRDX5
AP003774.1	AP003774.1
CCDC88B	CCDC88B
RPS6KA4	RPS6KA4
AP003774.6	AP003774.6
NRXN2	NRXN2
RASGRP2	RASGRP2
PYGM	PYGM
SF1	SF1
AP001462.6	AP001462.6
MAP4K2	MAP4K2
MEN1	MEN1
EHD1	EHD1
ATG2A	ATG2A
PPP2R5B	PPP2R5B
BATF2	BATF2
ARL2	ARL2
SAC3D1	SAC3D1
NAALADL1	NAALADL1
ZFPL1	ZFPL1
VPS51	VPS51
TM7SF2	TM7SF2
ZNHIT2	ZNHIT2
FAU	FAU
SYVN1	SYVN1
MRPL49	MRPL49
AP003068.23	AP003068.23
CAPN1	CAPN1
POLA2	POLA2
CDC42EP2	CDC42EP2
DPF2	DPF2
SLC25A45	SLC25A45
FRMD8	FRMD8
NEAT1	NEAT1
CMB9-22P13.1	CMB9-22P13.1
MALAT1	MALAT1
AP000769.1	AP000769.1
SCYL1	SCYL1
LTBP3	LTBP3
SSSCA1	SSSCA1
FAM89B	FAM89B
EHBP1L1	EHBP1L1
SIPA1	SIPA1
MAP3K11	MAP3K11
PCNXL3	PCNXL3
RELA	RELA
KAT5	KAT5
RNASEH2C	RNASEH2C
AP5B1	AP5B1
CFL1	CFL1
MUS81	MUS81
EFEMP2	EFEMP2
CTSW	CTSW
FIBP	FIBP
CCDC85B	CCDC85B
FOSL1	FOSL1
C11orf68	C11orf68
DRAP1	DRAP1
SART1	SART1
EIF1AD	EIF1AD
BANF1	BANF1
CATSPER1	CATSPER1
SF3B2	SF3B2
PACS1	PACS1
KLC2	KLC2
RAB1B	RAB1B
RP11-867G23.4	RP11-867G23.4
YIF1A	YIF1A
CD248	CD248
RIN1	RIN1
BRMS1	BRMS1
B4GAT1	B4GAT1
MRPL11	MRPL11
PELI3	PELI3
CTD-3074O7.5	CTD-3074O7.5
DPP3	DPP3
BBS1	BBS1
ZDHHC24	ZDHHC24
CTSF	CTSF
CCS	CCS
RBM14	RBM14
RBM4	RBM4
RBM4B	RBM4B
RP11-658F2.8	RP11-658F2.8
C11orf80	C11orf80
RCE1	RCE1
LRFN4	LRFN4
RHOD	RHOD
KDM2A	KDM2A
ADRBK1	ADRBK1
ANKRD13D	ANKRD13D
SSH3	SSH3
RAD9A	RAD9A
POLD4	POLD4
CLCF1	CLCF1
PPP1CA	PPP1CA
TBC1D10C	TBC1D10C
CARNS1	CARNS1
RPS6KB2	RPS6KB2
AP003419.16	AP003419.16
CORO1B	CORO1B
CABP4	CABP4
TMEM134	TMEM134
AIP	AIP
PITPNM1	PITPNM1
CDK2AP2	CDK2AP2
GSTP1	GSTP1
C11orf72	C11orf72
NDUFV1	NDUFV1
NUDT8	NUDT8
ACY3	ACY3
UNC93B1	UNC93B1
ALDH3B1	ALDH3B1
NDUFS8	NDUFS8
TCIRG1	TCIRG1
RP11-802E16.3	RP11-802E16.3
CHKA	CHKA
KMT5B	KMT5B
C11orf24	C11orf24
LRP5	LRP5
PPP6R3	PPP6R3
CPT1A	CPT1A
MRPL21	MRPL21
IGHMBP2	IGHMBP2
MRGPRF	MRGPRF
TPCN2	TPCN2
CCND1	CCND1
ORAOV1	ORAOV1
RP11-643C9.2	RP11-643C9.2
ANO1	ANO1
FADD	FADD
PPFIA1	PPFIA1
CTTN	CTTN
SHANK2	SHANK2
DHCR7	DHCR7
RP11-660L16.2	RP11-660L16.2
NADSYN1	NADSYN1
FAM86C1	FAM86C1
RP11-849H4.2	RP11-849H4.2
RNF121	RNF121
IL18BP	IL18BP
NUMA1	NUMA1
LRTOMT	LRTOMT
LAMTOR1	LAMTOR1
ANAPC15	ANAPC15
FOLR2	FOLR2
INPPL1	INPPL1
CLPB	CLPB
PDE2A	PDE2A
RP11-169D4.2	RP11-169D4.2
ARAP1	ARAP1
STARD10	STARD10
ATG16L2	ATG16L2
FCHSD2	FCHSD2
RP11-800A3.2	RP11-800A3.2
P2RY6	P2RY6
RP11-800A3.7	RP11-800A3.7
ARHGEF17	ARHGEF17
RELT	RELT
FAM168A	FAM168A
PLEKHB1	PLEKHB1
RAB6A	RAB6A
MRPL48	MRPL48
COA4	COA4
PAAF1	PAAF1
UCP2	UCP2
UCP3	UCP3
C2CD3	C2CD3
PPME1	PPME1
P4HA3	P4HA3
PGM2L1	PGM2L1
KCNE3	KCNE3
AP001372.2	AP001372.2
POLD3	POLD3
CHRDL2	CHRDL2
RNF169	RNF169
XRRA1	XRRA1
SPCS2	SPCS2
NEU3	NEU3
SLCO2B1	SLCO2B1
ARRB1	ARRB1
RPS3	RPS3
KLHL35	KLHL35
GDPD5	GDPD5
SERPINH1	SERPINH1
MAP6	MAP6
UVRAG	UVRAG
PRKRIR	PRKRIR
RP11-111M22.2	RP11-111M22.2
RP11-111M22.3	RP11-111M22.3
EMSY	EMSY
LRRC32	LRRC32
TSKU	TSKU
ACER3	ACER3
CAPN5	CAPN5
MYO7A	MYO7A
PAK1	PAK1
CLNS1A	CLNS1A
AQP11	AQP11
RSF1	RSF1
AAMDC	AAMDC
INTS4	INTS4
KCTD14	KCTD14
NDUFC2	NDUFC2
ALG8	ALG8
KCTD21-AS1	KCTD21-AS1
KCTD21	KCTD21
GAB2	GAB2
NARS2	NARS2
PRCP	PRCP
RAB30	RAB30
RAB30-AS1	RAB30-AS1
PCF11	PCF11
PCF11-AS1	PCF11-AS1
ANKRD42	ANKRD42
CCDC90B	CCDC90B
DLG2	DLG2
TMEM126B	TMEM126B
TMEM126A	TMEM126A
CREBZF	CREBZF
SYTL2	SYTL2
PICALM	PICALM
EED	EED
C11orf73	C11orf73
ME3	ME3
PRSS23	PRSS23
RP11-736K20.5	RP11-736K20.5
FZD4	FZD4
TMEM135	TMEM135
RAB38	RAB38
CTSC	CTSC
CHORDC1	CHORDC1
SLC36A4	SLC36A4
SMCO4	SMCO4
CEP295	CEP295
TAF1D	TAF1D
C11orf54	C11orf54
MED17	MED17
PANX1	PANX1
MRE11A	MRE11A
ANKRD49	ANKRD49
PIWIL4	PIWIL4
FUT4	FUT4
AMOTL1	AMOTL1
CWC15	CWC15
SRSF8	SRSF8
ENDOD1	ENDOD1
RP11-712B9.2	RP11-712B9.2
SESN3	SESN3
FAM76B	FAM76B
CEP57	CEP57
MTMR2	MTMR2
MAML2	MAML2
CCDC82	CCDC82
JRKL	JRKL
ARHGAP42	ARHGAP42
TMEM133	TMEM133
TRPC6	TRPC6
CEP126	CEP126
C11orf70	C11orf70
YAP1	YAP1
BIRC3	BIRC3
BIRC2	BIRC2
TMEM123	TMEM123
RP11-315O6.1	RP11-315O6.1
MMP7	MMP7
DCUN1D5	DCUN1D5
DYNC2H1	DYNC2H1
PDGFD	PDGFD
CASP4	CASP4
CASP5	CASP5
CASP1	CASP1
CARD16	CARD16
MSANTD4	MSANTD4
KBTBD3	KBTBD3
AASDHPPT	AASDHPPT
GUCY1A2	GUCY1A2
RP11-819C21.1	RP11-819C21.1
CWF19L2	CWF19L2
ALKBH8	ALKBH8
SLC35F2	SLC35F2
CUL5	CUL5
ACAT1	ACAT1
NPAT	NPAT
ATM	ATM
KDELC2	KDELC2
DDX10	DDX10
ZC3H12C	ZC3H12C
RDX	RDX
FDX1	FDX1
ARHGAP20	ARHGAP20
RP11-89C3.4	RP11-89C3.4
COLCA1	COLCA1
POU2AF1	POU2AF1
LAYN	LAYN
SIK2	SIK2
PPP2R1B	PPP2R1B
ALG9	ALG9
FDXACB1	FDXACB1
C11orf1	C11orf1
CRYAB	CRYAB
HSPB2	HSPB2
DIXDC1	DIXDC1
DLAT	DLAT
PIH1D2	PIH1D2
C11orf57	C11orf57
TIMM8B	TIMM8B
SDHD	SDHD
IL18	IL18
BCO2	BCO2
PTS	PTS
RP11-356J5.12	RP11-356J5.12
NCAM1	NCAM1
TTC12	TTC12
ZW10	ZW10
USP28	USP28
ZBTB16	ZBTB16
NNMT	NNMT
C11orf71	C11orf71
RBM7	RBM7
REXO2	REXO2
CADM1	CADM1
BUD13	BUD13
ZPR1	ZPR1
APOA5	APOA5
APOC3	APOC3
APOA1	APOA1
SIK3	SIK3
PAFAH1B2	PAFAH1B2
SIDT2	SIDT2
TAGLN	TAGLN
PCSK7	PCSK7
RNF214	RNF214
BACE1	BACE1
BACE1-AS	BACE1-AS
CEP164	CEP164
FXYD2	FXYD2
FXYD6-FXYD2	FXYD6-FXYD2
FXYD6	FXYD6
IL10RA	IL10RA
JAML	JAML
MPZL3	MPZL3
MPZL2	MPZL2
CD3E	CD3E
CD3D	CD3D
CD3G	CD3G
UBE4A	UBE4A
RP11-770J1.5	RP11-770J1.5
ATP5L	ATP5L
RP11-770J1.4	RP11-770J1.4
KMT2A	KMT2A
TMEM25	TMEM25
IFT46	IFT46
ARCN1	ARCN1
PHLDB1	PHLDB1
DDX6	DDX6
RP11-158I9.8	RP11-158I9.8
CXCR5	CXCR5
BCL9L	BCL9L
RP11-110I1.12	RP11-110I1.12
CCDC84	CCDC84
RPS25	RPS25
TRAPPC4	TRAPPC4
SLC37A4	SLC37A4
HYOU1	HYOU1
RP11-110I1.13	RP11-110I1.13
VPS11	VPS11
HMBS	HMBS
H2AFX	H2AFX
DPAGT1	DPAGT1
C2CD2L	C2CD2L
HINFP	HINFP
NLRX1	NLRX1
CCDC153	CCDC153
CBL	CBL
MCAM	MCAM
RNF26	RNF26
USP2	USP2
THY1	THY1
PVRL1	PVRL1
OAF	OAF
TMEM136	TMEM136
ARHGEF12	ARHGEF12
RP11-640N11.2	RP11-640N11.2
TBCEL	TBCEL
SC5D	SC5D
SORL1	SORL1
UBASH3B	UBASH3B
CRTAM	CRTAM
C11orf63	C11orf63
HSPA8	HSPA8
CLMP	CLMP
GRAMD1B	GRAMD1B
SCN3B	SCN3B
ZNF202	ZNF202
VWA5A	VWA5A
TBRG1	TBRG1
SIAE	SIAE
SPA17	SPA17
NRGN	NRGN
VSIG2	VSIG2
ESAM	ESAM
RP11-677M14.3	RP11-677M14.3
MSANTD2	MSANTD2
ROBO3	ROBO3
ROBO4	ROBO4
CCDC15	CCDC15
SLC37A2	SLC37A2
TMEM218	TMEM218
FEZ1	FEZ1
AP000708.1	AP000708.1
EI24	EI24
STT3A	STT3A
CHEK1	CHEK1
HYLS1	HYLS1
PUS3	PUS3
DDX25	DDX25
CDON	CDON
RPUSD4	RPUSD4
FAM118B	FAM118B
SRPRA	SRPRA
FOXRED1	FOXRED1
TIRAP	TIRAP
DCPS	DCPS
ST3GAL4-AS1	ST3GAL4-AS1
ST3GAL4	ST3GAL4
ETS1	ETS1
FLI1	FLI1
SENCR	SENCR
KCNJ5	KCNJ5
ARHGAP32	ARHGAP32
NFRKB	NFRKB
PRDM10	PRDM10
APLP2	APLP2
ST14	ST14
ZBTB44	ZBTB44
ADAMTS15	ADAMTS15
RP11-890B15.3	RP11-890B15.3
SNX19	SNX19
NTM	NTM
JAM3	JAM3
NCAPD3	NCAPD3
VPS26B	VPS26B
THYN1	THYN1
ACAD8	ACAD8
GLB1L2	GLB1L2
ZMYND11	ZMYND11
DIP2C	DIP2C
LARP4B	LARP4B
GTPBP4	GTPBP4
IDI1	IDI1
WDR37	WDR37
PFKP	PFKP
PITRM1	PITRM1
KLF6	KLF6
LINC00702	LINC00702
AKR1C2	AKR1C2
AKR1C1	AKR1C1
AKR1C3	AKR1C3
NET1	NET1
ASB13	ASB13
FAM208B	FAM208B
GDI2	GDI2
ANKRD16	ANKRD16
FBXO18	FBXO18
RP11-536K7.3	RP11-536K7.3
IL15RA	IL15RA
IL2RA	IL2RA
RBM17	RBM17
PFKFB3	PFKFB3
PRKCQ	PRKCQ
RP11-554I8.2	RP11-554I8.2
SFMBT2	SFMBT2
ITIH5	ITIH5
ITIH2	ITIH2
KIN	KIN
ATP5C1	ATP5C1
TAF3	TAF3
GATA3	GATA3
CELF2	CELF2
USP6NL	USP6NL
ECHDC3	ECHDC3
PROSER2	PROSER2
UPF2	UPF2
DHTKD1	DHTKD1
SEC61A2	SEC61A2
NUDT5	NUDT5
CDC123	CDC123
CAMK1D	CAMK1D
CCDC3	CCDC3
OPTN	OPTN
PHYH	PHYH
SEPHS1	SEPHS1
BEND7	BEND7
PRPF18	PRPF18
FRMD4A	FRMD4A
FAM107B	FAM107B
HSPA14	HSPA14
SUV39H2	SUV39H2
DCLRE1C	DCLRE1C
RPP38	RPP38
NMT2	NMT2
FAM171A1	FAM171A1
ITGA8	ITGA8
FAM188A	FAM188A
PTER	PTER
RSU1	RSU1
CUBN	CUBN
TRDMT1	TRDMT1
VIM-AS1	VIM-AS1
VIM	VIM
ST8SIA6	ST8SIA6
HACD1	HACD1
STAM-AS1	STAM-AS1
STAM	STAM
MRC1	MRC1
CACNB2	CACNB2
RP11-499P20.2	RP11-499P20.2
NSUN6	NSUN6
ARL5B	ARL5B
PLXDC2	PLXDC2
NEBL	NEBL
CASC10	CASC10
SKIDA1	SKIDA1
MLLT10	MLLT10
DNAJC1	DNAJC1
COMMD3	COMMD3
BMI1	BMI1
PIP4K2A	PIP4K2A
MSRB2	MSRB2
OTUD1	OTUD1
KIAA1217	KIAA1217
ARHGAP21	ARHGAP21
PRTFDC1	PRTFDC1
APBB1IP	APBB1IP
PDSS1	PDSS1
ABI1	ABI1
ANKRD26	ANKRD26
YME1L1	YME1L1
MASTL	MASTL
ACBD5	ACBD5
RAB18	RAB18
MPP7	MPP7
WAC-AS1	WAC-AS1
WAC	WAC
BAMBI	BAMBI
SVIL-AS1	SVIL-AS1
SVIL	SVIL
KIAA1462	KIAA1462
MTPAP	MTPAP
MAP3K8	MAP3K8
ZNF438	ZNF438
ZEB1-AS1	ZEB1-AS1
ZEB1	ZEB1
RP11-472N13.3	RP11-472N13.3
ARHGAP12	ARHGAP12
KIF5B	KIF5B
EPC1	EPC1
CCDC7	CCDC7
CCDC7.1	CCDC7.1
RP11-479G22.8	RP11-479G22.8
ITGB1	ITGB1
NRP1	NRP1
PARD3	PARD3
CUL2	CUL2
CREM	CREM
CCNY	CCNY
FZD8	FZD8
ZNF248	ZNF248
RP11-162G10.5	RP11-162G10.5
ZNF25	ZNF25
ZNF33A	ZNF33A
ZNF37A	ZNF37A
LINC00839	LINC00839
ZNF33B	ZNF33B
BMS1	BMS1
CSGALNACT2	CSGALNACT2
HNRNPF	HNRNPF
RP11-517P14.2	RP11-517P14.2
ZNF487	ZNF487
ZNF239	ZNF239
ZNF485	ZNF485
ZNF32	ZNF32
RP11-20J15.3	RP11-20J15.3
CXCL12	CXCL12
RASSF4	RASSF4
C10orf10	C10orf10
ZNF22	ZNF22
ALOX5	ALOX5
MARCH8	MARCH8
ZFAND4	ZFAND4
FAM21C	FAM21C
AGAP4	AGAP4
TIMM23	TIMM23
NCOA4	NCOA4
ANXA8L1	ANXA8L1
SYT15	SYT15
ANXA8	ANXA8
AGAP9	AGAP9
CH17-360D5.2	CH17-360D5.2
MAPK8	MAPK8
ARHGAP22	ARHGAP22
WDFY4	WDFY4
VSTM4	VSTM4
C10orf128	C10orf128
ERCC6	ERCC6
PARG	PARG
TIMM23B	TIMM23B
AGAP6	AGAP6
FAM21A	FAM21A
ASAH2	ASAH2
SGMS1	SGMS1
SGMS1-AS1	SGMS1-AS1
ASAH2B	ASAH2B
A1CF	A1CF
PRKG1	PRKG1
CSTF2T	CSTF2T
ZWINT	ZWINT
IPMK	IPMK
CISD1	CISD1
UBE2D1	UBE2D1
TFAM	TFAM
BICC1	BICC1
LINC00844	LINC00844
FAM13C	FAM13C
CCDC6	CCDC6
ANK3	ANK3
CDK1	CDK1
RHOBTB1	RHOBTB1
C10orf107	C10orf107
ARID5B	ARID5B
ADO	ADO
EGR2	EGR2
NRBF2	NRBF2
